CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,BalancePerProduct,BalanceSalaryRatio,TenureAgeRatio,IsZeroBalance,AgeGroup_30-45,AgeGroup_45-60,AgeGroup_60+
503,0,28,5,0.0,2,1,0,125918.17,0,0,0.0,0.0,0.17857142857142858,1,0,0,0
806,1,31,10,138653.51,1,1,0,190803.37,1,0,138653.51,0.7266827100590519,0.3225806451612903,0,1,0,0
653,0,31,7,102575.04,1,1,1,11043.54,0,0,102575.04,9.28823909724599,0.22580645161290322,0,1,0,0
666,1,43,7,137780.74,2,1,1,119100.05,0,0,68890.37,1.156848716688196,0.16279069767441862,0,1,0,0
674,1,32,2,0.0,2,1,0,140579.17,0,1,0.0,0.0,0.0625,1,1,0,0
798,1,32,7,0.0,2,0,1,37731.95,0,0,0.0,0.0,0.21875,1,1,0,0
740,0,30,8,105209.54,1,1,0,1852.58,0,0,105209.54,56.79082144900625,0.26666666666666666,0,1,0,0
531,0,32,0,109570.21,2,1,1,172049.84,1,0,54785.105,0.6368515658020956,0.0,0,1,0,0
614,0,44,6,118715.86,1,1,0,133591.11,1,0,118715.86,0.8886508990006896,0.13636363636363635,0,1,0,0
556,1,35,10,0.0,2,1,1,192751.18,0,0,0.0,0.0,0.2857142857142857,1,1,0,0
678,0,43,2,153393.18,2,1,1,193828.27,1,0,76696.59,0.7913870355444023,0.046511627906976744,0,1,0,0
587,1,33,6,132603.36,1,1,0,55775.72,1,0,132603.36,2.3774387851918357,0.18181818181818182,0,1,0,0
527,0,36,6,0.0,2,1,1,102280.29,0,1,0.0,0.0,0.16666666666666666,1,1,0,0
757,0,34,1,129398.01,2,0,0,44965.44,1,0,64699.005,2.877721423386494,0.029411764705882353,0,1,0,0
468,1,28,3,0.0,2,1,0,170661.02,0,1,0.0,0.0,0.10714285714285714,1,0,0,0
693,1,29,2,151352.74,1,0,0,197145.89,0,0,151352.74,0.7677194792140987,0.06896551724137931,0,0,0,0
483,0,44,5,136836.49,1,1,0,192359.9,0,0,136836.49,0.7113566289023856,0.11363636363636363,0,1,0,0
466,1,40,4,91592.06,1,1,0,141210.18,0,0,91592.06,0.6486222168968272,0.1,0,1,0,0
770,0,30,8,0.0,2,1,0,100557.03,0,0,0.0,0.0,0.26666666666666666,1,1,0,0
734,0,54,3,0.0,1,1,0,130805.54,0,0,0.0,0.0,0.05555555555555555,1,0,1,0
716,0,22,8,0.0,2,1,1,92606.98,0,0,0.0,0.0,0.36363636363636365,1,0,0,0
439,1,36,2,165536.28,2,1,1,123956.83,0,0,82768.14,1.3354349252074291,0.05555555555555555,0,1,0,0
538,1,25,5,62482.95,1,1,1,102758.43,1,0,62482.95,0.6080566820649167,0.2,0,0,0,0
743,1,40,8,68155.59,1,1,0,94876.65,0,0,68155.59,0.7183599969012396,0.2,0,1,0,0
734,0,43,3,55853.33,2,0,1,94811.85,0,1,27926.665,0.589096510615498,0.06976744186046512,0,1,0,0
656,1,37,2,0.0,2,0,1,67840.81,0,0,0.0,0.0,0.05405405405405406,1,1,0,0
666,0,31,2,79589.43,1,0,0,4050.57,0,0,79589.43,19.64894570393796,0.06451612903225806,0,1,0,0
627,1,41,5,100880.76,1,0,1,134665.25,0,1,100880.76,0.7491224350751214,0.12195121951219512,0,1,0,0
480,0,25,3,174330.35,2,0,0,181647.13,1,0,87165.175,0.9597198150061605,0.12,0,0,0,0
792,1,19,7,143390.51,1,1,0,33282.84,0,0,143390.51,4.308241424109242,0.3684210526315789,0,0,0,0
613,1,59,8,91415.76,1,0,0,27965.0,1,0,91415.76,3.268934739853388,0.13559322033898305,0,0,1,0
476,1,30,3,134366.42,1,1,0,68343.53,1,0,134366.42,1.9660444814600595,0.1,0,1,0,0
539,0,24,3,0.0,2,1,1,198161.07,0,0,0.0,0.0,0.125,1,0,0,0
696,1,60,8,88786.81,1,1,1,196858.4,0,1,88786.81,0.4510186509694278,0.13333333333333333,0,0,0,1
810,1,35,3,96814.46,2,1,1,120511.03,1,0,48407.23,0.803365965754338,0.08571428571428572,0,1,0,0
763,1,32,9,160680.41,1,1,0,30886.35,1,0,160680.41,5.202311377032249,0.28125,0,1,0,0
640,0,29,3,0.0,2,1,0,2743.69,0,0,0.0,0.0,0.10344827586206896,1,0,0,0
655,0,47,10,0.0,2,1,0,167778.62,0,0,0.0,0.0,0.2127659574468085,1,0,1,0
526,1,31,5,145537.21,1,1,0,132404.64,1,0,145537.21,1.0991851191921973,0.16129032258064516,0,1,0,0
678,0,28,4,0.0,2,1,1,144423.17,0,0,0.0,0.0,0.14285714285714285,1,0,0,0
554,0,45,6,0.0,2,1,1,181204.5,0,0,0.0,0.0,0.13333333333333333,1,0,1,0
597,0,30,2,119370.11,1,1,1,182726.22,0,1,119370.11,0.6532730223391038,0.06666666666666667,0,1,0,0
560,0,28,1,0.0,2,1,1,120880.72,0,1,0.0,0.0,0.03571428571428571,1,0,0,0
850,0,47,10,134381.52,1,0,0,26812.89,1,0,134381.52,5.011825282541345,0.2127659574468085,0,0,1,0
546,0,74,8,114888.74,2,1,1,66732.63,1,0,57444.37,1.721627635536019,0.10810810810810811,0,0,0,1
623,1,42,1,149332.48,2,1,0,100834.22,1,0,74666.24,1.4809702499806119,0.023809523809523808,0,1,0,0
698,0,40,7,105061.74,3,1,0,107815.31,0,0,35020.58,0.9744603062403662,0.175,0,1,0,0
620,1,32,7,0.0,2,1,1,34665.79,0,0,0.0,0.0,0.21875,1,1,0,0
619,0,40,10,0.0,1,1,1,147093.84,0,0,0.0,0.0,0.25,1,1,0,0
561,1,21,4,0.0,1,1,1,36942.35,0,0,0.0,0.0,0.19047619047619047,1,0,0,0
753,0,39,7,155062.8,1,1,1,16460.77,0,0,155062.8,9.420142557122174,0.1794871794871795,0,1,0,0
721,1,43,3,88798.34,1,0,0,45610.63,0,1,88798.34,1.9468781729171467,0.06976744186046512,0,1,0,0
451,1,33,6,0.0,2,1,0,184954.11,0,0,0.0,0.0,0.18181818181818182,1,1,0,0
680,0,51,5,143139.87,1,0,0,47795.43,1,0,143139.87,2.994844276952838,0.09803921568627451,0,0,1,0
590,0,23,7,0.0,2,1,0,196789.9,0,1,0.0,0.0,0.30434782608695654,1,0,0,0
634,1,27,3,107027.52,1,1,0,173425.68,1,0,107027.52,0.6171376695769624,0.1111111111111111,0,0,0,0
676,1,29,4,140720.93,1,1,0,36221.18,0,0,140720.93,3.8850454347428767,0.13793103448275862,0,0,0,0
642,1,30,8,80964.57,2,1,0,174738.2,0,0,40482.285,0.46334785410402535,0.26666666666666666,0,1,0,0
760,1,39,6,178585.46,1,1,0,67131.3,0,0,178585.46,2.660241347925632,0.15384615384615385,0,1,0,0
736,0,26,4,135889.13,1,1,1,165692.03,0,1,135889.13,0.820130757043655,0.15384615384615385,0,0,0,0
656,1,43,7,134919.85,1,1,0,194691.95,0,0,134919.85,0.6929914154129125,0.16279069767441862,0,1,0,0
776,1,33,8,115130.34,1,0,0,129525.5,1,0,115130.34,0.8888623475686255,0.24242424242424243,0,1,0,0
832,0,34,6,138190.13,2,0,1,146511.2,0,1,69095.065,0.9432052293613048,0.17647058823529413,0,1,0,0
631,1,37,9,131519.49,2,1,1,51752.18,1,0,65759.745,2.5413323651293527,0.24324324324324326,0,1,0,0
795,0,56,5,0.0,1,1,0,35418.69,0,1,0.0,0.0,0.08928571428571429,1,0,1,0
648,0,39,3,126935.98,2,0,1,57995.74,1,0,63467.99,2.188712136443125,0.07692307692307693,0,1,0,0
615,1,39,4,133707.09,1,1,1,108152.75,0,0,133707.09,1.236280076096077,0.10256410256410256,0,1,0,0
682,0,27,1,97893.2,1,1,0,166144.98,0,0,97893.2,0.5892034775892717,0.037037037037037035,0,0,0,0
694,1,34,5,127900.03,1,1,0,101737.8,0,0,127900.03,1.2571534867079885,0.14705882352941177,0,1,0,0
694,1,37,10,143835.47,1,0,1,33326.71,0,0,143835.47,4.315921673636551,0.2702702702702703,0,1,0,0
607,1,44,0,0.0,2,1,1,81140.09,0,0,0.0,0.0,0.0,1,1,0,0
664,1,48,10,0.0,1,1,0,140173.17,0,0,0.0,0.0,0.20833333333333334,1,0,1,0
756,1,60,2,0.0,1,1,1,166513.49,0,0,0.0,0.0,0.03333333333333333,1,0,0,1
645,0,40,3,129596.77,1,1,1,103232.6,0,0,129596.77,1.2553860892779993,0.075,0,1,0,0
653,1,30,4,0.0,2,1,0,120736.04,0,1,0.0,0.0,0.13333333333333333,1,1,0,0
710,0,24,2,110407.44,2,0,0,15832.43,1,0,55203.72,6.973499330172311,0.08333333333333333,0,0,0,0
697,0,76,7,0.0,2,0,1,188772.45,0,0,0.0,0.0,0.09210526315789473,1,0,0,1
619,0,41,8,142015.76,2,1,0,114323.66,1,0,71007.88,1.2422254500949323,0.1951219512195122,0,1,0,0
648,1,55,1,81370.07,1,0,1,181534.04,0,1,81370.07,0.4482358790670885,0.01818181818181818,0,0,1,0
482,0,48,2,69329.47,1,0,0,102640.52,1,0,69329.47,0.6754590682120473,0.041666666666666664,0,0,1,0
548,0,28,8,116755.5,2,1,1,158585.17,0,0,58377.75,0.7362321457926992,0.2857142857142857,0,0,0,0
752,1,44,6,83870.33,1,1,0,178722.24,0,1,83870.33,0.46927752248405125,0.13636363636363635,0,1,0,0
648,0,39,6,130694.89,2,1,1,153955.38,0,0,65347.445,0.848914081469579,0.15384615384615385,0,1,0,0
643,0,34,8,117451.47,1,1,0,65374.86,0,1,117451.47,1.7965846504298442,0.23529411764705882,0,1,0,0
573,0,35,9,206868.78,2,0,1,102986.15,1,0,103434.39,2.008704859828239,0.2571428571428571,0,1,0,0
686,0,39,3,111695.62,1,0,0,136643.84,0,0,111695.62,0.8174215537268273,0.07692307692307693,0,1,0,0
644,0,40,9,137285.26,4,1,0,77063.63,0,0,34321.315,1.7814533262967238,0.225,0,1,0,0
702,0,29,6,149218.39,1,1,1,9633.01,0,0,149218.39,15.490318187150228,0.20689655172413793,0,0,0,0
652,1,51,7,0.0,2,0,1,43496.36,0,0,0.0,0.0,0.13725490196078433,1,0,1,0
641,1,32,7,0.0,2,1,1,24267.28,0,1,0.0,0.0,0.21875,1,1,0,0
692,0,41,8,130701.29,1,1,0,59354.24,1,0,130701.29,2.20205481529205,0.1951219512195122,0,1,0,0
574,1,34,5,0.0,2,0,0,28269.86,0,1,0.0,0.0,0.14705882352941177,1,1,0,0
643,0,31,3,167949.48,1,1,0,143162.34,0,0,167949.48,1.1731400869809756,0.0967741935483871,0,1,0,0
834,1,23,4,131254.81,1,1,0,20199.3,0,0,131254.81,6.49798804909081,0.17391304347826086,0,0,0,0
591,1,28,5,0.0,2,1,1,48606.92,0,0,0.0,0.0,0.17857142857142858,1,0,0,0
470,1,34,9,0.0,2,0,1,89013.67,0,1,0.0,0.0,0.2647058823529412,1,1,0,0
608,1,34,7,86656.13,1,0,1,59890.29,0,1,86656.13,1.4469145165268027,0.20588235294117646,0,1,0,0
649,0,37,8,114737.26,1,1,1,106655.88,1,0,114737.26,1.075770599801905,0.21621621621621623,0,1,0,0
665,0,38,5,0.0,2,1,0,156439.56,0,0,0.0,0.0,0.13157894736842105,1,1,0,0
651,0,39,6,0.0,1,1,0,24176.44,0,0,0.0,0.0,0.15384615384615385,1,1,0,0
555,1,62,4,119817.33,1,0,1,43507.1,1,0,119817.33,2.7539718804516964,0.06451612903225806,0,0,0,1
637,0,48,7,130806.99,2,1,1,132005.85,0,0,65403.495,0.9909181297647036,0.14583333333333334,0,0,1,0
675,0,49,0,0.0,1,1,1,80496.71,0,0,0.0,0.0,0.0,1,0,1,0
677,1,40,5,0.0,2,1,0,88947.56,0,1,0.0,0.0,0.125,1,1,0,0
850,0,35,2,80931.75,1,0,0,12639.67,1,0,80931.75,6.402995489597434,0.05714285714285714,0,1,0,0
815,0,56,3,0.0,3,1,1,94248.16,0,0,0.0,0.0,0.05357142857142857,1,0,1,0
665,1,32,1,132178.67,1,0,0,11865.76,1,0,132178.67,11.139503074392202,0.03125,0,1,0,0
485,0,27,3,0.0,2,1,0,141449.86,0,0,0.0,0.0,0.1111111111111111,1,0,0,0
577,1,43,6,0.0,2,1,1,149457.81,0,1,0.0,0.0,0.13953488372093023,1,1,0,0
586,0,35,7,164769.02,3,1,0,119814.25,0,0,54923.00666666666,1.375203867653472,0.2,0,1,0,0
722,1,29,1,107233.85,2,1,0,24924.92,1,0,53616.925,4.302274591051847,0.034482758620689655,0,0,0,0
528,0,27,7,176227.07,2,0,1,139481.53,0,0,88113.535,1.2634437692216312,0.25925925925925924,0,0,0,0
542,0,39,4,109949.39,2,1,1,41268.65,0,0,54974.695,2.6642352003276093,0.10256410256410256,0,1,0,0
552,0,34,5,0.0,2,1,1,1351.41,0,0,0.0,0.0,0.14705882352941177,1,1,0,0
678,0,60,10,117738.81,1,1,0,147489.76,0,0,117738.81,0.7982846402353627,0.16666666666666666,0,0,0,1
575,0,37,9,133292.45,1,1,0,111175.09,0,1,133292.45,1.1989416873869858,0.24324324324324326,0,1,0,0
669,0,43,1,160474.59,1,1,1,95963.14,0,0,160474.59,1.6722523877397093,0.023255813953488372,0,1,0,0
636,1,43,6,0.0,2,1,0,43128.95,0,0,0.0,0.0,0.13953488372093023,1,1,0,0
667,1,55,9,154393.43,1,1,1,137674.96,1,0,154393.43,1.1214343552378734,0.16363636363636364,0,0,1,0
652,0,45,9,110827.49,1,1,1,153383.54,1,0,110827.49,0.7225513898036257,0.2,0,0,1,0
637,0,36,10,145750.45,2,1,1,96660.76,1,0,72875.225,1.5078554110271845,0.2777777777777778,0,1,0,0
516,0,45,8,109044.3,1,0,1,115818.16,0,1,109044.3,0.9415129717135896,0.17777777777777778,0,0,1,0
801,0,32,4,75170.54,1,1,1,37898.5,0,0,75170.54,1.9834700581817222,0.125,0,1,0,0
692,0,42,2,0.0,2,1,0,145222.93,0,0,0.0,0.0,0.047619047619047616,1,1,0,0
585,0,28,6,105795.9,1,1,1,41219.09,0,0,105795.9,2.56667238408223,0.21428571428571427,0,0,0,0
590,1,32,5,0.0,2,1,0,59249.83,0,0,0.0,0.0,0.15625,1,1,0,0
554,1,66,8,0.0,2,1,1,116747.62,0,1,0.0,0.0,0.12121212121212122,1,0,0,1
659,0,49,1,0.0,1,1,0,116249.72,0,0,0.0,0.0,0.02040816326530612,1,0,1,0
690,0,26,3,118097.87,1,1,0,61257.83,0,0,118097.87,1.9278820356516055,0.11538461538461539,0,0,0,0
697,1,29,0,172693.54,1,0,0,141798.98,1,0,172693.54,1.217875756228994,0.0,0,0,0,0
610,1,36,4,129440.3,2,1,0,102638.35,0,0,64720.15,1.2611299772453473,0.1111111111111111,0,1,0,0
599,1,36,4,0.0,2,0,0,13210.56,0,1,0.0,0.0,0.1111111111111111,1,1,0,0
544,1,23,1,96471.2,1,1,0,35550.97,0,0,96471.2,2.713602469918542,0.043478260869565216,0,0,0,0
548,0,46,1,0.0,1,1,1,104469.06,0,0,0.0,0.0,0.021739130434782608,1,0,1,0
635,1,24,4,140197.18,1,1,1,142935.83,0,1,140197.18,0.9808400035176624,0.16666666666666666,0,0,0,0
722,1,20,6,0.0,2,1,0,195486.28,0,0,0.0,0.0,0.3,1,0,0,0
564,0,33,4,135946.26,1,1,0,63170.0,0,0,135946.26,2.1520699699224317,0.12121212121212122,0,1,0,0
719,1,69,3,0.0,2,1,1,58320.06,0,0,0.0,0.0,0.043478260869565216,1,0,0,1
547,1,50,3,81290.02,3,0,1,177747.03,1,0,27096.673333333336,0.45733546152641763,0.06,0,0,1,0
850,0,42,8,0.0,1,1,0,19632.64,0,0,0.0,0.0,0.19047619047619047,1,1,0,0
515,1,60,9,113715.36,1,1,0,18424.24,1,0,113715.36,6.1720516015857365,0.15,0,0,0,1
667,1,56,2,168883.08,1,0,1,18897.78,0,1,168883.08,8.936662401615427,0.03571428571428571,0,0,1,0
607,1,36,8,143421.74,1,1,0,97879.02,1,0,143421.74,1.4652960358614133,0.2222222222222222,0,1,0,0
525,1,26,7,153644.39,1,1,1,63197.88,0,0,153644.39,2.431163671945958,0.2692307692307692,0,0,0,0
606,0,53,1,109330.06,1,1,1,75860.01,0,1,109330.06,1.4412080884249818,0.018867924528301886,0,0,1,0
686,0,27,1,115095.88,2,0,0,78622.46,1,0,57547.94,1.463905860996972,0.037037037037037035,0,0,0,0
611,1,35,10,0.0,1,1,1,23598.23,0,0,0.0,0.0,0.2857142857142857,1,1,0,0
827,1,46,1,183276.32,1,1,1,13460.27,0,1,183276.32,13.616095368072111,0.021739130434782608,0,0,1,0
572,1,33,9,68193.72,1,1,0,19998.31,0,0,68193.72,3.409974142815068,0.2727272727272727,0,1,0,0
726,0,32,8,0.0,2,0,0,185075.63,0,0,0.0,0.0,0.25,1,1,0,0
579,1,31,6,139729.54,1,0,1,135815.38,1,0,139729.54,1.028819710992967,0.1935483870967742,0,1,0,0
598,0,56,4,98365.33,1,1,1,44251.33,0,1,98365.33,2.2228784987931434,0.07142857142857142,0,0,1,0
663,1,36,10,0.0,2,1,0,136349.55,0,0,0.0,0.0,0.2777777777777778,1,1,0,0
505,0,37,10,122453.97,2,1,1,52693.99,1,0,61226.985,2.3238697619975257,0.2702702702702703,0,1,0,0
576,1,30,7,132174.41,2,0,0,93767.03,1,0,66087.205,1.4096043140110122,0.23333333333333334,0,1,0,0
555,0,24,2,0.0,2,0,1,197866.55,0,1,0.0,0.0,0.08333333333333333,1,0,0,0
524,1,30,1,0.0,2,1,0,126812.85,0,0,0.0,0.0,0.03333333333333333,1,1,0,0
776,1,39,2,104349.45,1,0,0,79503.05,0,1,104349.45,1.312521343520783,0.05128205128205128,0,1,0,0
645,0,41,2,138881.04,1,1,0,129936.53,1,0,138881.04,1.0688375316779661,0.04878048780487805,0,1,0,0
850,0,32,0,116968.91,1,0,0,175094.62,1,0,116968.91,0.6680325757581815,0.0,0,1,0,0
603,1,35,1,105346.03,2,1,1,130379.5,1,0,52673.015,0.8079953520300354,0.02857142857142857,0,1,0,0
691,1,26,9,136623.19,1,1,0,153228.0,0,0,136623.19,0.8916333176703997,0.34615384615384615,0,0,0,0
583,0,29,10,0.0,2,1,1,111285.85,0,0,0.0,0.0,0.3448275862068966,1,0,0,0
584,0,66,5,0.0,1,1,0,49553.38,0,0,0.0,0.0,0.07575757575757576,1,0,0,1
679,0,33,6,0.0,2,1,1,98015.85,0,0,0.0,0.0,0.18181818181818182,1,1,0,0
646,1,36,6,124445.52,1,1,0,88481.32,0,0,124445.52,1.4064609343531493,0.16666666666666666,0,1,0,0
559,0,34,5,68999.66,2,1,1,66879.27,0,0,34499.83,1.0317047419925487,0.14705882352941177,0,1,0,0
595,1,36,6,85768.42,1,1,1,24802.77,0,1,85768.42,3.458017793980269,0.16666666666666666,0,1,0,0
527,1,47,1,0.0,1,1,0,21312.16,0,0,0.0,0.0,0.02127659574468085,1,0,1,0
684,1,34,9,100628.0,2,1,1,190263.78,0,1,50314.0,0.5288867907491378,0.2647058823529412,0,1,0,0
673,0,32,0,0.0,1,1,1,72873.33,0,1,0.0,0.0,0.0,1,1,0,0
802,1,38,7,0.0,2,0,1,57764.65,0,1,0.0,0.0,0.18421052631578946,1,1,0,0
675,1,54,6,0.0,1,1,0,110273.84,0,0,0.0,0.0,0.1111111111111111,1,0,1,0
762,0,19,6,0.0,2,1,0,55500.17,0,1,0.0,0.0,0.3157894736842105,1,0,0,0
580,1,50,0,125647.36,1,1,0,57541.08,0,0,125647.36,2.1836114303033587,0.0,0,0,1,0
621,0,31,8,100375.39,1,1,1,90384.26,1,0,100375.39,1.1105405963383448,0.25806451612903225,0,1,0,0
411,0,36,10,0.0,1,0,0,120694.35,0,0,0.0,0.0,0.2777777777777778,1,1,0,0
815,1,24,7,171922.72,1,0,1,178028.96,0,0,171922.72,0.9657008612531355,0.2916666666666667,0,0,0,0
631,0,32,2,146810.99,2,1,1,180990.29,1,0,73405.495,0.8111539574857854,0.0625,0,1,0,0
514,0,45,3,109032.23,1,0,1,155407.21,1,0,109032.23,0.7015905503998173,0.06666666666666667,0,0,1,0
638,1,57,6,0.0,1,1,0,33676.48,0,0,0.0,0.0,0.10526315789473684,1,0,1,0
791,1,25,7,0.0,1,1,0,89666.28,0,1,0.0,0.0,0.28,1,0,0,0
516,1,35,5,128653.59,1,1,0,127558.26,0,0,128653.59,1.0085868998213052,0.14285714285714285,0,1,0,0
734,1,37,3,80387.81,1,0,1,77272.62,0,0,80387.81,1.0403142794951175,0.08108108108108109,0,1,0,0
611,1,58,8,0.0,2,0,1,107665.68,0,0,0.0,0.0,0.13793103448275862,1,0,1,0
850,1,43,0,108508.82,3,1,0,184044.8,1,0,36169.60666666667,0.5895782983273639,0.0,0,1,0,0
641,1,31,10,155978.17,1,1,0,91510.71,0,0,155978.17,1.7044799455713981,0.3225806451612903,0,1,0,0
585,0,38,5,0.0,1,1,1,87363.56,0,0,0.0,0.0,0.13157894736842105,1,1,0,0
552,1,50,4,121175.56,1,1,0,117505.07,1,0,121175.56,1.0312368649284664,0.08,0,0,1,0
507,0,29,4,89349.47,2,0,0,180626.68,0,0,44674.735,0.4946637451344397,0.13793103448275862,0,0,0,0
735,1,38,7,86131.71,2,0,0,93478.96,0,1,43065.855,0.9214020994670886,0.18421052631578946,0,1,0,0
707,0,58,3,102346.86,1,1,1,114672.64,0,0,102346.86,0.8925133318636425,0.05172413793103448,0,0,1,0
698,0,36,7,121263.62,1,1,1,13387.88,1,0,121263.62,9.057716382280093,0.19444444444444445,0,1,0,0
841,1,31,2,0.0,2,1,0,173240.52,0,0,0.0,0.0,0.06451612903225806,1,1,0,0
688,0,33,2,0.0,1,0,0,27557.18,0,1,0.0,0.0,0.06060606060606061,1,1,0,0
614,1,51,3,0.0,2,1,1,5552.37,0,0,0.0,0.0,0.058823529411764705,1,0,1,0
511,1,48,6,149726.08,1,0,0,88307.87,1,0,149726.08,1.695500978565104,0.125,0,0,1,0
447,1,43,2,0.0,2,1,0,33879.26,0,0,0.0,0.0,0.046511627906976744,1,1,0,0
738,1,35,5,161274.05,2,1,0,181429.87,0,0,80637.025,0.8889057242889498,0.14285714285714285,0,1,0,0
422,0,33,2,0.0,2,1,0,102655.31,0,0,0.0,0.0,0.06060606060606061,1,1,0,0
537,1,30,1,103138.17,1,1,1,96555.42,0,1,103138.17,1.0681758724678532,0.03333333333333333,0,1,0,0
707,0,40,3,109628.44,1,1,0,189366.03,1,0,109628.44,0.5789234742894489,0.075,0,1,0,0
690,1,54,5,0.0,1,1,0,12847.61,0,0,0.0,0.0,0.09259259259259259,1,0,1,0
664,1,33,7,97286.16,2,1,0,143433.33,1,0,48643.08,0.678267457082674,0.21212121212121213,0,1,0,0
850,0,33,7,118004.26,1,1,0,183983.82,0,0,118004.26,0.6413838999538111,0.21212121212121213,0,1,0,0
584,1,32,9,85534.83,1,0,0,169137.24,0,1,85534.83,0.5057125799143938,0.28125,0,1,0,0
728,0,59,4,0.0,1,1,1,163365.85,0,0,0.0,0.0,0.06779661016949153,1,0,1,0
560,0,43,4,95140.44,2,1,0,123181.44,0,1,47570.22,0.7723601867294294,0.09302325581395349,0,1,0,0
629,0,31,6,0.0,1,1,1,16447.6,0,0,0.0,0.0,0.1935483870967742,1,1,0,0
658,1,25,3,0.0,2,0,1,173948.4,0,0,0.0,0.0,0.12,1,0,0,0
794,0,54,1,75900.84,1,1,1,192154.66,1,0,75900.84,0.3949986953217788,0.018518518518518517,0,0,1,0
790,0,41,2,126619.27,1,1,0,198224.38,0,0,126619.27,0.638767390772013,0.04878048780487805,0,1,0,0
640,1,44,7,111833.47,1,1,0,67202.74,0,0,111833.47,1.6641206891266636,0.1590909090909091,0,1,0,0
652,1,37,7,0.0,2,1,0,68789.93,0,1,0.0,0.0,0.1891891891891892,1,1,0,0
583,0,57,3,238387.56,1,0,1,147964.99,0,0,238387.56,1.611107870855126,0.05263157894736842,0,0,1,0
775,0,32,2,108698.96,2,1,1,161069.73,0,0,54349.48,0.6748565357376585,0.0625,0,1,0,0
584,0,39,2,112687.69,1,1,1,127749.61,0,0,112687.69,0.8820981136459047,0.05128205128205128,0,1,0,0
635,0,48,4,81556.89,2,1,0,191914.37,1,0,40778.445,0.42496499871270715,0.08333333333333333,0,0,1,0
814,1,48,9,136596.85,1,1,1,185791.9,0,0,136596.85,0.7352142370038738,0.1875,0,0,1,0
735,0,43,9,98807.45,1,0,0,184570.04,1,0,98807.45,0.535338508893426,0.20930232558139536,0,1,0,0
678,0,31,1,0.0,2,0,1,130446.65,0,0,0.0,0.0,0.03225806451612903,1,1,0,0
693,1,37,1,0.0,2,1,1,82867.55,0,0,0.0,0.0,0.02702702702702703,1,1,0,0
640,0,30,6,107499.7,1,1,1,187632.22,0,0,107499.7,0.5729277199832736,0.2,0,1,0,0
773,0,23,8,0.0,2,1,0,56759.79,0,1,0.0,0.0,0.34782608695652173,1,0,0,0
736,0,30,9,0.0,2,1,0,34180.33,0,0,0.0,0.0,0.3,1,1,0,0
693,0,28,8,0.0,2,1,1,158545.25,0,0,0.0,0.0,0.2857142857142857,1,0,0,0
496,0,41,1,176024.05,2,1,0,182337.98,0,0,88012.025,0.9653723815521044,0.024390243902439025,0,1,0,0
751,0,39,3,0.0,2,1,1,84175.34,0,0,0.0,0.0,0.07692307692307693,1,1,0,0
528,1,39,0,127631.62,1,0,1,22197.8,1,0,127631.62,5.7497418663110755,0.0,0,1,0,0
754,0,19,9,0.0,1,1,0,189641.11,0,1,0.0,0.0,0.47368421052631576,1,0,0,0
568,0,26,10,109819.16,2,1,0,154491.39,1,0,54909.58,0.7108432385778909,0.38461538461538464,0,0,0,0
592,0,41,2,138734.94,1,1,0,90020.74,0,1,138734.94,1.541144185217762,0.04878048780487805,0,1,0,0
558,1,25,10,111363.1,2,1,0,197264.35,1,0,55681.55,0.5645373834653854,0.4,0,0,0,0
825,1,34,9,0.0,2,1,1,31933.06,0,0,0.0,0.0,0.2647058823529412,1,1,0,0
677,1,28,0,143988.0,2,1,0,8755.69,1,0,71994.0,16.445077429648606,0.0,0,0,0,0
653,1,34,5,118838.75,1,1,1,52820.13,0,0,118838.75,2.249876136238211,0.14705882352941177,0,1,0,0
593,1,35,4,161637.75,1,1,1,20008.46,0,1,161637.75,8.078470307060114,0.11428571428571428,0,1,0,0
632,0,44,3,133793.89,1,1,1,34607.14,0,0,133793.89,3.866077636002282,0.06818181818181818,0,1,0,0
601,1,35,8,71553.83,1,1,0,177384.45,1,0,71553.83,0.403382765512986,0.22857142857142856,0,1,0,0
786,0,62,8,0.0,1,1,1,165702.64,0,0,0.0,0.0,0.12903225806451613,1,0,0,1
654,0,40,3,0.0,2,1,0,167889.1,0,0,0.0,0.0,0.075,1,1,0,0
572,0,38,7,0.0,2,1,1,133122.62,0,0,0.0,0.0,0.18421052631578946,1,1,0,0
813,0,62,10,64667.95,2,0,1,140454.14,0,0,32333.975,0.46042039059866796,0.16129032258064516,0,0,0,1
523,0,28,2,121164.11,1,1,1,59938.81,0,0,121164.11,2.0214633890796296,0.07142857142857142,0,0,0,0
506,1,50,3,0.0,2,1,0,12016.79,0,1,0.0,0.0,0.06,1,0,1,0
513,1,72,3,98903.06,1,1,1,81251.24,0,1,98903.06,1.2172498536637717,0.041666666666666664,0,0,0,1
664,0,31,7,104158.84,1,1,0,134169.85,0,0,104158.84,0.7763207605881649,0.22580645161290322,0,1,0,0
684,1,54,6,0.0,2,1,1,94888.6,0,0,0.0,0.0,0.1111111111111111,1,0,1,0
608,0,63,3,139529.93,2,1,1,175696.16,0,1,69764.965,0.7941546929654011,0.047619047619047616,0,0,0,1
527,0,25,6,0.0,2,0,1,96758.58,0,0,0.0,0.0,0.24,1,0,0,0
